aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
1,14,1408353143,9.983,-2118.976,5.029,24.997,158.277,2770,0.185,9.350,4.301,3.452,1.034,52.569,307.321,6216.040,0.641
1,14,1408381066,9.155,1151.886,5.019,8.259,58.300,560,0.185,0.700,2.364,1.836,1.282,5.529,1.127,21.758,0.021
1,14,1408383467,1.412,4349.897,13.882,24.950,47.791,2390,0.185,0.623,2.361,1.701,1.094,6.754,3.335,318.817,0.018
1,14,1408391553,7.486,-3409.456,6.487,24.967,285.486,3690,0.185,0.815,3.354,2.741,1.167,7.044,4.191,580.035,-0.130
1,15,1408336875,0.983,3131.402,8.065,24.969,347.970,3100,0.185,0.994,2.625,2.194,1.094,7.227,6.811,604.045,0.141
1,15,1408346223,6.104,-2932.450,5.039,24.987,285.250,3670,0.185,14.654,4.421,3.875,1.153,106.214,770.759,15913.901,-2.250
1,15,1408375243,11.169,2134.947,5.006,24.946,179.532,2790,0.185,21.969,6.166,5.736,1.869,81.400,980.346,9361.280,-3.698
1,15,1408389973,1.212,-2148.119,5.053,24.998,88.198,2870,0.185,1.625,4.962,4.324,1.026,5.884,7.344,1177.904,0.358
1,16,1408322233,12.221,2074.635,5.028,24.946,185.195,2710,0.185,16.210,4.007,3.341,1.204,80.319,942.525,7312.214,-2.621
1,16,1408336332,3.631,-3209.825,18.054,24.949,92.099,970,0.185,1.904,3.094,2.349,1.318,12.475,7.647,366.951,-0.452
1,16,1408368651,1.927,1487.771,6.812,11.669,358.158,770,0.185,1.018,1.769,1.454,1.154,6.365,4.338,80.508,-0.275
1,16,1408370474,3.475,3902.337,14.900,24.650,351.074,1820,0.185,1.896,2.687,2.308,1.044,7.383,12.249,377.183,0.448
1,16,1408379453,6.677,-2849.711,5.051,24.981,289.631,3570,0.185,12.959,4.359,3.326,1.256,81.908,550.156,12713.078,-1.387
1,17,1408344053,9.165,2108.178,5.038,24.966,219.000,2750,0.185,45.282,9.468,8.026,2.355,115.936,1928.753,18697.188,-0.136
1,17,1408360480,0.593,-2160.459,5.132,24.988,126.393,2800,0.185,5.248,7.845,6.471,2.021,11.694,38.692,6134.360,0.299
1,17,1408391505,5.227,3787.166,9.277,24.956,20.353,3160,0.185,0.793,2.436,1.871,1.024,8.536,5.477,894.301,-0.014
1,17,1408400254,1.996,-3172.193,5.097,24.989,324.796,3900,0.185,3.245,4.199,3.411,1.270,16.475,38.616,4078.285,0.312
1,18,1408326864,5.082,1236.886,5.550,9.898,75.535,700,0.185,0.656,2.447,1.927,1.193,4.916,1.387,51.620,0.261
1,18,1408329020,0.790,3843.976,12.114,24.818,66.916,2300,0.185,3.647,4.694,4.627,1.647,9.305,18.770,2105.035,-0.282
1,18,1408338136,1.245,-2994.871,7.879,24.844,5.577,2970,0.185,0.833,2.830,2.379,1.062,5.549,4.353,830.844,0.292
1,18,1408370348,6.164,2166.079,5.056,24.892,267.541,2820,0.185,17.473,4.545,3.594,1.324,97.560,901.184,12733.697,-0.615
1,18,1408385793,9.564,-2080.596,5.063,24.928,175.018,2710,0.185,22.595,7.188,6.335,1.562,77.388,817.506,10107.575,-3.450
1,19,1408347308,9.261,2152.130,5.055,24.931,229.872,2800,0.185,35.759,8.863,8.319,2.851,105.349,1498.824,15555.440,-4.615
1,19,1408363200,6.633,-2097.836,5.054,24.952,135.000,2690,0.185,7.041,5.750,4.657,1.598,23.595,103.089,4245.664,-0.190
1,19,1408394025,5.280,3300.586,5.020,24.960,30.801,3870,0.185,1.263,3.314,2.749,1.412,7.394,7.092,855.638,0.081
1,19,1408402925,2.784,-2823.643,5.073,24.970,332.339,3790,0.185,1.829,4.049,3.246,1.840,11.038,24.687,3335.921,-0.060
1,20,1408322635,13.365,1131.309,5.188,8.574,3.217,560,0.185,1.456,1.848,1.457,1.284,5.078,4.641,27.872,-0.193
1,20,1408324840,0.881,3986.014,14.018,24.950,355.250,2170,0.185,1.431,2.557,2.007,1.024,6.754,8.132,257.550,0.096
1,20,1408333783,5.920,-2962.710,5.079,24.959,296.304,3670,0.185,16.454,4.716,3.960,1.193,76.709,784.438,17128.634,-0.162
1,20,1408362673,12.533,2143.341,5.047,24.919,189.700,2790,0.185,19.975,4.284,3.725,1.280,94.006,1355.993,9343.327,-3.363
1,20,1408378271,1.173,-2148.699,5.051,24.977,98.000,2820,0.185,1.587,4.777,4.327,1.092,6.167,7.558,1395.809,0.586
1,21,1408339491,5.818,2172.085,5.047,24.876,141.346,2800,0.185,10.097,6.974,6.197,1.558,33.949,163.111,5755.376,0.938
1,21,1408353399,0.922,-2353.164,5.120,24.940,57.642,3100,0.185,0.987,4.184,3.788,1.026,4.523,4.015,1001.256,0.183
1,21,1408386021,2.278,2489.676,5.135,24.972,322.643,3030,0.185,2.397,3.785,3.052,1.181,20.748,25.545,1831.089,0.321
1,21,1408398498,10.606,-2515.476,5.026,24.993,247.185,3240,0.185,26.735,5.445,4.968,2.034,112.003,1595.456,14995.980,-4.307
1,22,1408340003,8.816,2157.853,5.022,24.923,257.429,2810,0.185,34.637,6.744,5.796,1.937,117.102,1977.120,17343.058,-3.473
1,22,1408356033,11.242,-2163.463,5.077,24.989,166.305,2810,0.185,13.065,5.009,4.161,1.577,56.554,459.628,6789.948,0.219
1,22,1408385046,18.117,3353.566,9.960,24.932,58.059,2870,0.185,0.764,2.390,1.771,1.011,6.892,4.445,327.199,0.091
1,22,1408393245,8.367,-4999.268,19.085,24.960,3.731,1250,0.185,1.636,2.193,1.636,1.115,8.268,10.590,337.897,0.210
1,22,1408394990,1.565,-2473.822,9.658,17.183,356.339,1370,0.185,1.889,3.182,2.817,1.717,7.746,6.942,280.569,-0.328
1,23,1408336659,19.995,2689.919,5.009,24.676,45.157,3620,0.185,0.604,2.887,2.191,1.136,5.708,2.539,403.708,0.040
1,23,1408346292,1.021,-2855.050,5.064,24.872,343.185,3620,0.185,1.133,3.211,2.407,1.271,7.589,6.465,725.885,0.110
1,23,1408377278,10.699,2127.998,5.031,24.947,242.430,2780,0.185,31.790,6.907,5.935,2.261,114.595,1564.791,12479.026,-3.462
1,23,1408393318,6.023,-2073.872,5.093,24.990,148.000,2700,0.185,10.606,6.206,4.907,1.442,46.317,205.340,5819.492,1.045
1,24,1408344743,2.572,2660.504,5.121,24.945,326.071,3170,0.185,2.689,4.039,3.330,1.334,16.050,23.966,1890.880,0.009
1,24,1408355948,6.168,-2580.213,5.056,24.998,252.798,3300,0.185,13.965,3.384,2.808,1.132,92.725,962.578,12504.460,1.057
1,24,1408383953,5.723,2230.233,5.049,24.898,148.107,2890,0.185,11.969,6.538,5.871,1.343,44.002,253.538,7367.547,1.628
1,24,1408396924,1.057,-2810.668,11.440,24.941,63.141,2030,0.185,1.215,4.082,3.400,1.689,5.524,3.984,752.757,0.258
1,25,1408322489,0.709,-2372.187,5.067,24.949,48.812,3010,0.185,0.969,4.456,3.730,1.075,4.496,3.227,930.042,0.148
1,25,1408355831,8.637,2366.564,5.054,24.945,314.540,2990,0.185,2.244,3.298,2.775,1.019,28.925,31.275,2142.513,-0.465
1,25,1408368313,12.435,-2371.427,5.081,24.948,234.373,3050,0.185,21.719,4.912,4.398,1.452,98.659,1273.151,11971.749,-0.794
1,25,1408396156,5.093,2517.509,6.150,24.902,129.905,2800,0.185,4.138,4.353,3.229,1.084,14.820,46.941,3000.875,-0.203
1,26,1408331638,1.918,-3494.425,19.482,24.950,86.485,800,0.185,2.218,3.041,2.611,1.408,9.671,6.926,282.191,-0.047
1,26,1408333996,3.009,-990.125,5.441,9.512,86.000,610,0.185,1.073,2.338,2.281,1.364,5.884,2.065,12.484,-0.057
1,26,1408365922,4.554,3282.100,5.054,24.966,344.258,3600,0.185,1.858,2.811,2.407,1.188,7.897,11.254,978.345,-0.111
1,26,1408375413,11.510,-2967.521,5.057,24.991,282.398,3710,0.185,10.509,3.717,3.039,1.006,86.235,488.253,11833.471,-1.042
1,26,1408404106,11.865,2153.917,5.000,24.868,175.452,2800,0.185,14.633,4.748,4.177,1.787,68.923,613.707,8363.228,0.045
1,27,1408328852,5.130,2155.170,5.011,24.962,154.571,2800,0.185,9.224,4.532,3.632,1.016,51.607,276.988,6637.108,0.892
1,27,1408342800,0.530,-2238.318,5.095,24.964,66.507,2910,0.185,1.287,4.243,3.782,1.109,5.529,5.869,1489.475,0.069
1,27,1408375869,1.620,2547.629,5.046,24.947,331.862,3120,0.185,2.314,2.984,2.458,1.103,13.111,25.881,2194.486,-0.028
1,27,1408387143,9.536,-2538.101,5.101,24.980,258.312,3230,0.185,27.400,6.089,5.710,1.820,107.562,1410.136,17003.974,-3.880
1,28,1408324608,0.556,-2162.170,5.131,24.991,104.192,2800,0.185,2.131,7.386,6.837,1.185,6.563,7.820,2303.969,0.136
1,28,1408356201,17.063,2705.291,5.066,24.947,81.732,3690,0.185,1.154,2.693,2.079,1.122,6.879,7.580,813.647,0.041
1,28,1408365847,6.845,-2972.529,5.038,24.978,302.905,3710,0.185,14.936,5.703,4.776,1.332,63.697,536.033,16204.875,-1.997
1,28,1408395053,10.402,2105.996,5.010,24.868,197.221,2750,0.185,30.962,6.374,5.243,1.497,109.610,1682.951,13353.628,-4.104
1,29,1408329254,0.847,-2883.026,9.138,24.978,21.326,2620,0.185,1.277,2.867,2.361,1.143,7.917,7.630,744.979,-0.039
1,29,1408362103,6.848,2200.493,5.002,24.965,285.788,2870,0.185,14.493,4.345,3.541,1.176,105.633,693.732,11392.848,-2.178
1,29,1408376728,11.104,-2135.655,5.050,24.979,196.308,2780,0.185,33.744,6.774,5.495,1.139,119.337,2107.243,16896.879,-4.540
1,29,1408404648,0.786,2643.499,5.003,24.930,91.557,3270,0.185,1.803,3.883,3.119,1.160,8.665,10.605,1383.945,0.448
1,30,1408330913,7.064,2266.733,5.019,24.899,279.551,2950,0.185,17.662,6.099,5.087,1.627,92.298,561.724,11317.068,-0.944
1,30,1408345763,8.928,-2180.130,5.063,24.949,191.514,2830,0.185,38.779,9.539,7.781,1.770,98.318,1498.470,16407.382,-2.089
1,30,1408372291,8.530,976.970,5.030,7.212,90.375,360,0.185,1.015,2.143,1.410,1.410,6.277,2.207,28.728,0.352
1,30,1408374691,5.968,3879.917,13.531,24.943,81.114,2160,0.185,1.137,2.179,1.680,1.027,8.164,9.072,380.708,0.174
1,30,1408384228,0.558,-3005.523,5.176,24.959,19.433,3490,0.185,1.118,3.735,3.043,1.515,6.937,5.045,817.268,-0.049
1,31,1408328572,1.038,-2260.100,5.070,24.977,117.000,2830,0.185,2.273,3.807,3.011,1.295,9.624,17.088,1280.303,0.175
1,31,1408358705,1.354,1269.257,5.051,10.454,20.352,900,0.185,1.113,2.684,1.932,1.111,5.802,3.046,99.804,0.023
1,31,1408360810,17.232,4162.440,13.322,24.966,11.223,2450,0.185,1.524,2.373,1.860,1.035,8.590,9.762,714.921,0.271
1,31,1408368965,0.805,-3160.065,5.060,24.973,316.237,3930,0.185,5.442,5.426,4.033,1.562,31.599,87.932,9743.875,-0.832
1,31,1408399093,11.123,2079.792,5.051,24.911,210.908,2710,0.185,29.039,5.651,4.618,1.090,127.178,1912.663,13306.263,-3.333
1,32,1408348888,9.413,3860.471,7.867,24.932,25.327,3440,0.185,1.428,3.245,2.571,1.226,8.271,7.917,873.256,-0.111
1,32,1408357229,1.921,-3283.274,5.045,24.988,331.003,3900,0.185,2.316,5.171,4.247,2.163,15.246,34.582,6267.410,-0.072
1,32,1408387723,9.524,2140.772,5.042,24.893,225.439,2790,0.185,43.707,7.429,6.205,1.389,127.377,2628.923,20336.951,-4.487
1,32,1408403719,6.444,-2388.399,8.973,24.930,132.000,2200,0.185,6.359,5.697,4.440,1.190,19.574,71.012,2428.418,-0.179
1,101,1408325903,11.577,-1792.742,5.021,24.946,187.000,2350,0.185,19.173,5.921,5.235,2.186,85.272,797.205,5875.049,-2.446
1,101,1408351818,3.164,1986.996,5.004,24.788,83.258,2560,0.185,1.190,2.760,2.163,1.033,5.443,5.870,273.988,0.232
1,101,1408361978,3.689,-3113.157,19.129,24.945,1.962,780,0.185,2.136,2.254,1.925,1.083,14.880,13.283,317.195,0.295
1,101,1408392105,5.956,1880.819,5.036,24.923,268.120,2430,0.185,11.912,3.658,3.082,1.124,52.842,568.984,6696.698,0.196
1,101,1408406078,6.792,-2723.470,19.592,24.925,163.000,620,0.185,8.276,2.770,2.515,1.070,62.214,148.768,927.870,0.697
1,102,1408330638,10.940,-1803.261,5.127,25.000,206.643,2340,0.185,19.107,5.334,4.417,2.187,105.845,863.144,6753.922,-0.419
1,102,1408356304,0.862,2168.131,5.075,24.865,102.345,2470,0.185,3.484,4.138,3.529,1.619,8.607,27.407,778.940,0.142
1,102,1408367893,1.656,-1932.553,5.062,24.936,14.277,2510,0.185,1.535,5.765,4.675,1.903,8.735,15.427,2597.532,-0.089
1,102,1408397473,7.446,1854.038,5.018,24.851,286.418,2430,0.185,9.650,3.632,2.699,1.185,87.979,400.189,5080.881,0.181
1,103,1408322577,0.808,2028.250,5.191,24.872,324.871,2440,0.185,3.335,4.095,3.033,1.232,19.354,37.014,2375.373,-0.034
1,103,1408335238,9.958,-1841.396,5.120,24.924,230.368,2380,0.185,22.981,4.983,4.454,2.057,119.902,1407.619,10241.928,-1.890
1,103,1408360905,6.392,2322.365,11.534,24.921,125.578,1620,0.185,7.745,6.477,5.740,2.434,17.632,64.632,1697.256,0.136
1,103,1408373148,0.915,-1898.470,5.107,24.922,32.358,2450,0.185,2.049,5.098,4.140,1.383,9.628,14.600,1894.839,0.060
1,103,1408403183,4.098,1981.950,5.282,24.895,306.655,2410,0.185,6.940,3.578,2.732,1.133,65.085,297.423,7946.041,-1.217
1,104,1408327744,1.812,2150.837,5.023,24.927,341.595,2500,0.185,3.001,4.607,3.829,1.094,17.709,23.495,2321.536,-0.465
1,104,1408339533,9.239,-1897.825,5.102,24.970,251.659,2450,0.185,27.489,6.084,5.644,2.110,116.484,1525.622,13899.941,-0.600
1,104,1408364893,5.620,1805.283,5.067,24.946,148.055,2350,0.185,7.155,3.666,2.853,1.126,69.874,217.993,3158.794,1.141
1,104,1408378368,2.763,-1874.829,5.089,24.991,49.200,2440,0.185,0.901,7.455,7.422,4.108,6.796,10.383,2158.833,0.312
1,105,1408333023,0.728,2595.916,12.118,24.930,357.255,1660,0.185,3.280,3.901,3.114,1.503,19.747,24.274,1527.769,-0.318
1,105,1408343723,6.180,-1967.019,5.082,24.940,273.138,2530,0.185,17.235,3.716,2.969,1.021,83.581,1421.423,12077.592,2.774
1,105,1408369508,6.576,1786.654,5.033,24.967,170.000,2340,0.185,8.999,3.620,2.706,1.334,71.437,351.188,3665.740,0.693
1,105,1408383708,0.848,-1858.682,5.106,24.972,67.630,2420,0.185,2.073,7.123,6.530,1.598,6.969,11.856,2299.212,0.168
1,106,1408338678,6.758,2434.815,9.737,24.931,20.775,2060,0.185,0.922,3.392,2.607,1.603,5.043,3.095,173.677,-0.021
1,106,1408348790,6.579,-2088.113,5.055,24.921,302.307,2670,0.185,3.542,3.956,3.204,1.357,21.956,45.707,2025.884,-0.606
1,106,1408375583,10.937,1790.563,5.003,24.905,200.373,2350,0.185,6.469,5.018,4.074,1.301,29.817,108.185,2067.639,-0.646
1,106,1408390343,11.588,-2028.984,5.700,24.977,95.167,2350,0.185,0.293,2.510,1.979,1.083,3.127,0.949,169.157,-0.112
1,107,1408343078,2.251,2361.381,5.133,24.966,37.778,2700,0.185,2.037,3.833,3.322,1.325,9.510,12.910,1147.592,-0.161
1,107,1408353184,9.094,-2098.454,5.064,24.978,319.903,2690,0.185,1.894,2.845,2.124,1.116,16.565,27.796,1502.183,0.145
1,107,1408380643,9.912,1809.444,5.033,24.868,220.445,2370,0.185,28.908,6.415,5.300,1.811,127.394,1463.491,9597.145,-2.262
1,107,1408395888,0.518,-1842.274,5.085,24.934,114.676,2400,0.185,2.831,5.901,5.530,1.267,9.045,18.206,2355.992,0.412
1,108,1408320768,5.775,-1360.984,5.016,17.529,159.722,1500,0.185,9.721,3.017,2.386,1.106,73.539,367.780,2857.350,0.422
1,108,1408347217,2.223,2242.326,5.003,24.884,57.000,2670,0.185,1.507,3.541,2.890,1.195,6.167,4.580,170.988,0.117
1,108,1408357575,4.254,-2075.783,5.022,24.941,338.004,2670,0.185,1.592,2.434,1.815,1.085,12.170,24.166,1424.723,0.074
1,108,1408385813,9.497,1836.437,5.019,24.904,241.917,2410,0.185,26.890,9.136,7.904,3.566,81.044,737.235,8255.163,-1.288
1,108,1408401093,6.642,-1821.704,5.093,24.932,136.155,2370,0.185,7.115,5.291,4.429,1.248,31.176,124.086,3192.154,0.415
1,109,1408321098,0.889,-1731.017,5.082,22.554,52.535,2160,0.185,1.337,7.482,6.354,1.700,4.611,4.597,1196.587,0.109
1,109,1408351099,4.358,2031.587,5.185,24.924,324.747,2490,0.185,2.126,3.222,2.546,1.227,14.606,23.261,1145.039,-0.001
1,109,1408363643,8.995,-1878.315,5.095,24.936,231.967,2430,0.185,14.866,3.956,3.127,1.116,113.537,862.832,6511.720,-1.732
1,109,1408389231,6.339,2168.862,5.076,24.917,126.401,2450,0.185,3.797,4.512,3.738,1.348,13.122,32.519,998.403,-0.231
1,109,1408401585,0.913,-1921.219,5.091,24.941,34.351,2490,0.185,1.079,3.227,2.501,1.226,7.484,6.761,926.408,0.193
1,110,1408325384,4.464,-2201.181,5.325,24.924,67.394,2410,0.185,1.080,2.565,1.909,1.041,4.972,4.455,115.475,-0.026
1,110,1408355754,2.690,2197.024,5.099,24.821,339.272,2480,0.185,1.301,3.401,2.926,1.086,5.374,5.461,228.570,0.199
1,110,1408367478,4.913,-1918.510,5.066,24.926,250.141,2480,0.185,5.209,3.482,2.636,1.093,40.456,136.444,2934.710,0.389
1,110,1408392893,5.617,1814.133,5.029,24.942,145.912,2370,0.185,3.217,5.390,4.319,1.548,21.353,23.061,1404.227,0.364
1,110,1408405653,6.453,-2499.941,14.267,24.944,48.000,1310,0.185,1.137,2.683,2.181,1.109,3.867,2.352,69.394,-0.058
1,111,1408331559,0.923,-1853.785,5.093,24.978,88.661,2430,0.185,1.520,4.631,3.837,1.015,5.561,8.274,1257.085,0.066
1,111,1408361337,0.976,2557.553,9.005,24.905,356.630,2070,0.185,4.168,4.692,4.150,1.191,19.611,31.291,1965.565,-0.451
1,111,1408372013,7.014,-2006.246,5.129,24.927,273.345,2570,0.185,20.370,4.210,3.459,1.145,87.419,1412.214,12416.578,2.793
1,111,1408397833,10.751,1792.118,5.080,24.886,169.744,2330,0.185,12.148,5.763,5.008,1.415,67.351,301.315,3817.425,-1.574
1,112,1408322688,12.042,1816.049,5.050,24.941,218.439,2380,0.185,19.763,4.176,3.666,1.357,120.653,1360.857,7883.973,-1.040
1,112,1408337746,0.536,-2002.072,5.114,24.997,112.854,2420,0.185,3.385,6.560,5.899,1.183,9.848,18.456,2383.752,0.008
1,112,1408366715,1.662,2450.385,5.174,24.932,16.378,2670,0.185,2.183,3.403,2.915,1.244,13.526,19.355,1577.052,-0.178
1,112,1408376888,6.938,-2086.118,5.028,24.994,297.784,2680,0.185,9.199,3.007,2.265,1.062,95.723,564.487,6191.029,-0.874
1,112,1408403488,11.754,1787.086,5.009,24.870,195.170,2340,0.185,24.203,6.381,4.984,1.655,104.249,1042.660,7142.440,-0.857
1,113,1408327528,11.052,1846.457,5.035,24.977,239.256,2420,0.185,8.490,3.745,2.974,1.006,62.241,341.568,4753.395,-1.230
1,113,1408342682,3.264,-1888.989,5.123,24.983,133.521,2390,0.185,2.441,4.442,3.303,1.374,9.026,18.014,1010.933,-0.404
1,113,1408370816,2.815,2441.143,5.203,24.923,33.413,2690,0.185,1.479,3.418,2.781,1.404,6.209,7.030,287.839,0.151
1,113,1408380739,5.135,-2134.631,5.103,24.947,316.683,2710,0.185,1.179,2.430,1.891,1.013,13.066,14.391,958.290,-0.177
1,114,1408333913,5.884,1856.803,5.045,24.908,264.205,2430,0.185,12.900,4.462,3.837,1.102,53.420,557.249,7915.283,0.286
1,114,1408348843,9.310,-1811.278,5.136,24.931,159.767,2350,0.185,6.893,3.986,3.114,1.035,48.757,182.008,4022.299,-0.173
1,114,1408376083,1.250,2572.930,6.153,24.975,55.727,2570,0.185,2.009,3.874,3.308,1.313,6.908,8.641,458.425,0.260
1,114,1408386009,7.495,-2138.871,5.132,24.997,338.902,2710,0.185,1.376,3.082,2.503,1.073,8.904,11.465,1138.013,0.269
1,115,1408339558,7.356,1868.929,5.079,24.967,284.898,2440,0.185,21.908,4.854,3.680,1.184,110.854,1366.311,10235.948,1.620
1,115,1408353963,10.489,-1798.983,5.063,24.980,182.051,2350,0.185,25.010,7.121,6.003,2.294,101.581,992.527,7592.069,-2.252
1,115,1408380401,3.688,2444.117,5.054,24.959,77.144,2620,0.185,2.151,3.091,2.563,1.030,8.686,16.233,545.762,0.062
1,115,1408391016,1.570,-1953.920,5.092,24.966,345.742,2640,0.185,1.304,7.613,6.912,3.159,10.714,16.969,2966.366,-0.017
1,116,1408345277,5.915,1903.401,5.147,24.863,305.610,2420,0.185,8.178,4.912,3.755,1.443,51.538,192.752,5362.681,-0.444
1,116,1408358908,11.724,-1804.675,5.127,24.933,205.919,2340,0.185,25.993,5.907,5.168,2.300,119.588,1323.484,8199.679,-2.400
1,116,1408384680,1.603,2253.839,5.050,24.911,101.230,2510,0.185,2.158,3.351,2.834,1.015,8.175,13.938,500.863,0.178
1,116,1408396118,1.065,-1954.981,5.101,24.973,13.941,2520,0.185,2.101,4.470,3.846,1.342,11.084,17.067,2203.402,-0.060
1,117,1408320548,6.772,-1198.427,5.126,13.373,294.879,1060,0.185,13.802,2.668,2.195,1.218,87.065,588.686,2656.496,-1.263
1,117,1408346328,9.441,1786.168,5.054,24.970,195.991,2340,0.185,43.847,7.901,6.287,1.703,112.911,2205.030,13596.858,-0.564
1,117,1408360439,2.700,-2659.400,11.393,24.984,89.350,1630,0.185,2.857,2.797,2.254,1.187,11.179,19.130,504.257,-0.136
1,117,1408389956,0.601,1532.224,5.304,16.059,1.744,1360,0.185,2.807,2.055,1.689,1.115,9.624,13.846,208.176,0.086
1,117,1408391268,3.506,3081.969,19.316,24.910,358.240,740,0.185,2.989,3.261,2.860,1.667,23.532,15.050,449.676,-0.336
1,117,1408401528,6.970,-1968.592,5.125,24.954,275.462,2520,0.185,17.000,4.256,3.344,1.107,87.043,1051.590,10131.107,2.331
1,118,1408323969,0.701,-2064.554,5.105,24.967,315.886,2640,0.185,3.843,4.127,2.997,1.149,25.798,53.749,3470.351,-0.068
1,118,1408351248,5.712,1799.832,5.049,24.962,216.802,2360,0.185,16.102,4.434,3.265,1.204,96.844,868.923,6713.869,0.775
1,118,1408366238,0.551,-2067.563,5.415,24.964,110.021,2370,0.185,3.466,5.485,4.769,1.119,8.406,22.260,1725.157,0.176
1,118,1408395376,9.803,2530.921,9.810,24.913,15.530,1980,0.185,1.371,2.602,1.996,1.009,13.426,11.945,768.026,-0.180
1,118,1408405358,5.116,-2350.604,9.349,24.950,295.783,2060,0.185,9.767,3.608,2.829,1.188,79.161,340.088,3920.672,-0.650
1,119,1408327689,13.058,-2238.140,5.192,24.936,331.035,2580,0.185,1.015,2.303,1.765,1.020,6.911,7.399,449.235,0.057
1,119,1408355803,11.324,1817.196,5.079,24.928,234.332,2370,0.185,8.241,5.780,5.169,2.325,35.869,133.913,2366.392,-0.837
1,119,1408371073,1.923,-1821.460,5.128,24.935,127.504,2370,0.185,0.705,2.661,2.320,1.061,4.052,4.008,473.991,0.215
1,119,1408398966,9.146,2111.508,9.110,23.445,31.316,1900,0.185,0.411,2.702,2.008,1.071,4.167,0.547,76.992,-0.053
1,120,1408322934,6.697,2235.339,5.066,24.854,76.020,2540,0.185,0.835,2.410,1.875,1.066,4.366,3.107,144.971,0.086
1,120,1408333152,18.904,-2619.283,9.506,24.981,353.848,2010,0.185,0.995,2.997,2.267,1.029,4.722,3.066,125.005,-0.115
1,120,1408362568,4.428,1831.915,5.049,24.896,261.531,2400,0.185,5.795,4.371,3.683,1.160,31.813,109.553,3173.118,-0.296
1,120,1408377616,10.702,-1785.165,5.087,24.945,155.288,2330,0.185,2.405,3.497,2.700,1.152,23.198,29.125,1644.836,0.043
1,120,1408404505,7.202,2111.855,5.297,24.685,54.873,2520,0.185,0.735,2.294,1.686,1.121,3.830,2.160,81.370,0.014
1,121,1408327773,5.437,2666.658,9.174,24.859,99.750,1960,0.185,3.519,2.811,2.479,1.104,13.764,30.862,723.349,-0.038
1,121,1408338575,2.256,-2249.683,5.379,24.924,13.030,2450,0.185,1.993,3.270,2.692,1.106,12.632,14.795,1373.160,-0.109
1,121,1408368433,7.349,1859.252,5.067,24.960,285.336,2430,0.185,20.677,4.892,3.986,1.249,102.262,1174.269,10224.672,2.238
1,121,1408382873,9.943,-1777.031,5.126,24.971,181.250,2310,0.185,24.308,6.946,6.141,2.678,102.259,972.082,7703.138,-2.681
1,122,1408331988,0.951,2141.268,5.075,24.968,122.580,2430,0.185,3.354,3.153,2.454,1.006,12.602,44.342,2071.308,-0.168
1,122,1408344278,3.239,-1889.362,5.150,24.973,30.279,2470,0.185,1.152,3.170,2.420,1.241,8.784,7.189,687.282,0.063
1,122,1408374283,5.923,1968.089,5.258,24.902,303.778,2410,0.185,8.740,4.168,3.476,1.407,60.087,262.042,6798.058,-1.028
1,122,1408387933,9.482,-1804.674,5.071,24.920,203.873,2350,0.185,29.793,8.600,6.998,1.934,96.554,987.128,8969.023,-0.949
1,123,1408335993,7.359,1787.649,5.054,24.919,146.346,2330,0.185,4.687,3.591,2.654,1.063,51.868,101.755,2149.058,0.961
1,123,1408349408,2.680,-1860.615,5.117,24.975,47.181,2420,0.185,0.947,11.270,12.168,3.996,7.792,9.787,2612.864,0.275
1,123,1408379533,6.264,2045.035,6.410,24.904,322.897,2250,0.185,2.069,3.324,2.601,1.088,15.514,20.164,887.733,0.231
1,123,1408392308,9.545,-1813.870,5.078,24.967,226.232,2360,0.185,27.571,8.810,7.606,3.280,102.405,850.915,8431.016,-2.314
1,202,1408358907,4.579,3110.793,6.967,24.921,322.016,3280,0.185,2.265,3.456,2.742,1.087,18.195,22.338,2049.239,0.306
1,202,1408373343,12.160,-2777.866,5.048,24.965,253.469,3570,0.185,12.244,3.233,2.682,1.109,90.503,804.401,12305.173,0.510
1,202,1408404828,11.666,2450.703,5.039,23.895,172.096,3120,0.185,13.933,5.442,4.580,1.094,53.578,446.407,7401.420,-2.591
1,203,1408354118,6.250,-3366.399,5.067,24.973,307.879,4200,0.185,7.031,5.634,5.183,1.323,33.904,142.691,12159.344,-0.582
1,203,1408388768,9.519,2550.683,5.043,24.904,226.868,3320,0.185,30.286,8.188,7.834,3.055,89.101,1228.185,18058.824,-3.941
1,204,1408322018,7.583,2695.174,5.048,24.945,297.000,3500,0.185,14.465,5.043,4.006,1.162,61.657,619.512,15712.852,-1.272
1,204,1408338743,9.351,-2608.701,5.008,24.961,222.109,3390,0.185,32.284,9.564,8.968,2.753,84.846,1128.561,19067.880,-3.256
1,204,1408369730,5.901,2585.604,5.003,24.929,140.866,3370,0.185,8.580,6.331,5.280,1.782,28.105,122.991,6085.814,1.198
1,204,1408386628,0.874,-2696.840,5.083,24.978,65.269,3480,0.185,1.052,6.359,5.812,1.246,4.775,2.669,1493.800,0.074
1,205,1408336790,3.674,3854.618,10.890,24.956,340.788,2790,0.185,1.046,3.249,2.385,1.093,8.878,4.572,740.766,-0.187
1,205,1408349083,6.946,-3041.585,5.075,24.958,279.948,3850,0.185,11.810,4.596,3.772,1.348,79.093,446.588,13165.619,-1.084
